id,product,category,region,quantity,unit_price,amount,sale_date
350,태블릿,가전,서울,8,730693.0,5845544.0,2024-12-15 00:00:00
351,마우스,주변기기,대구,16,460340.0,7365440.0,2024-12-16 00:00:00
352,태블릿,주변기기,부산,16,416192.0,6659072.0,2024-12-17 00:00:00
353,키보드,가전,인천,3,102535.0,307605.0,2024-12-18 00:00:00
354,마우스,가전,서울,11,425571.0,4681281.0,2024-12-19 00:00:00
355,스마트폰,전자제품,부산,14,387261.0,5421654.0,2024-12-20 00:00:00
356,헤드폰,전자제품,인천,7,861570.0,6030990.0,2024-12-21 00:00:00
357,헤드폰,가전,광주,8,887041.0,7096328.0,2024-12-22 00:00:00
358,프린터,주변기기,대구,6,276101.0,1656606.0,2024-12-23 00:00:00
359,카메라,전자제품,대구,17,946753.0,16094801.0,2024-12-24 00:00:00
360,스마트폰,가전,서울,2,54665.0,109330.0,2024-12-25 00:00:00
361,모니터,전자제품,서울,4,297165.0,1188660.0,2024-12-26 00:00:00
362,스캐너,가전,부산,17,205503.0,3493551.0,2024-12-27 00:00:00
363,태블릿,가전,서울,1,663001.0,663001.0,2024-12-28 00:00:00
364,키보드,주변기기,인천,3,184520.0,553560.0,2024-12-29 00:00:00
365,프린터,전자제품,광주,1,971856.0,971856.0,2024-12-30 00:00:00
366,카메라,가전,대구,6,29030.0,174180.0,2024-01-01 00:00:00
367,모니터,주변기기,대구,11,497789.0,5475679.0,2024-01-02 00:00:00
368,프린터,주변기기,부산,14,321658.0,4503212.0,2024-01-03 00:00:00
369,헤드폰,가전,인천,11,57854.0,636394.0,2024-01-04 00:00:00
370,태블릿,전자제품,광주,3,180983.0,542949.0,2024-01-05 00:00:00
371,헤드폰,가전,인천,16,195091.0,3121456.0,2024-01-06 00:00:00
372,프린터,가전,인천,14,945397.0,13235558.0,2024-01-07 00:00:00
373,스캐너,주변기기,대구,6,762202.0,4573212.0,2024-01-08 00:00:00
374,카메라,가전,서울,14,324927.0,4548978.0,2024-01-09 00:00:00
375,키보드,전자제품,부산,17,412481.0,7012177.0,2024-01-10 00:00:00
376,스마트폰,주변기기,대구,7,662322.0,4636254.0,2024-01-11 00:00:00
377,스캐너,가전,부산,13,60776.0,790088.0,2024-01-12 00:00:00
378,마우스,전자제품,광주,18,571716.0,10290888.0,2024-01-13 00:00:00
379,카메라,주변기기,부산,10,648864.0,6488640.0,2024-01-14 00:00:00
380,헤드폰,주변기기,부산,15,158966.0,2384490.0,2024-01-15 00:00:00
381,프린터,주변기기,부산,6,976714.0,5860284.0,2024-01-16 00:00:00
382,태블릿,전자제품,인천,13,89617.0,1165021.0,2024-01-17 00:00:00
383,스캐너,주변기기,대구,10,50261.0,502610.0,2024-01-18 00:00:00
384,키보드,주변기기,대구,4,820398.0,3281592.0,2024-01-19 00:00:00
385,노트북,주변기기,부산,10,176208.0,1762080.0,2024-01-20 00:00:00
386,키보드,주변기기,서울,10,172356.0,1723560.0,2024-01-21 00:00:00
387,키보드,가전,광주,14,735918.0,10302852.0,2024-01-22 00:00:00
388,헤드폰,가전,부산,9,392964.0,3536676.0,2024-01-23 00:00:00
389,마우스,주변기기,대구,11,904161.0,9945771.0,2024-01-24 00:00:00
390,태블릿,주변기기,부산,12,666720.0,8000640.0,2024-01-25 00:00:00
391,프린터,전자제품,광주,5,879188.0,4395940.0,2024-01-26 00:00:00
392,카메라,주변기기,인천,3,214310.0,642930.0,2024-01-27 00:00:00
393,프린터,주변기기,인천,5,938776.0,4693880.0,2024-01-28 00:00:00
394,노트북,주변기기,부산,4,29711.0,118844.0,2024-01-29 00:00:00
395,마우스,전자제품,부산,9,301464.0,2713176.0,2024-01-30 00:00:00
396,키보드,전자제품,부산,11,541316.0,5954476.0,2024-01-31 00:00:00
397,프린터,가전,인천,12,445134.0,5341608.0,2024-02-01 00:00:00
398,키보드,전자제품,광주,10,156808.0,1568080.0,2024-02-02 00:00:00
399,모니터,전자제품,부산,14,932565.0,13055910.0,2024-02-03 00:00:00
400,헤드폰,전자제품,인천,6,113114.0,678684.0,2024-02-04 00:00:00
401,헤드폰,가전,대구,18,783615.0,14105070.0,2024-02-05 00:00:00
402,태블릿,가전,광주,6,909020.0,5454120.0,2024-02-06 00:00:00
403,스마트폰,전자제품,대구,17,438237.0,7450029.0,2024-02-07 00:00:00
404,모니터,주변기기,광주,4,634132.0,2536528.0,2024-02-08 00:00:00
405,태블릿,가전,부산,6,878988.0,5273928.0,2024-02-09 00:00:00
406,스마트폰,전자제품,인천,7,906628.0,6346396.0,2024-02-10 00:00:00
407,카메라,주변기기,대구,3,207539.0,622617.0,2024-02-11 00:00:00
408,태블릿,주변기기,대구,17,169069.0,2874173.0,2024-02-12 00:00:00
409,프린터,주변기기,인천,8,933673.0,7469384.0,2024-02-13 00:00:00
410,키보드,주변기기,대구,7,944863.0,6614041.0,2024-02-14 00:00:00
411,스마트폰,전자제품,서울,17,854752.0,14530784.0,2024-02-15 00:00:00
412,노트북,주변기기,광주,8,567514.0,4540112.0,2024-02-16 00:00:00
413,태블릿,주변기기,대구,18,850687.0,15312366.0,2024-02-17 00:00:00
414,스마트폰,가전,대구,12,663998.0,7967976.0,2024-02-18 00:00:00
415,스마트폰,가전,광주,12,337954.0,4055448.0,2024-02-19 00:00:00
416,모니터,전자제품,인천,5,809627.0,4048135.0,2024-02-20 00:00:00
417,카메라,주변기기,대구,11,89008.0,979088.0,2024-02-21 00:00:00
418,모니터,주변기기,서울,17,411320.0,6992440.0,2024-02-22 00:00:00
419,태블릿,주변기기,인천,9,844681.0,7602129.0,2024-02-23 00:00:00
420,스마트폰,주변기기,광주,16,560952.0,8975232.0,2024-02-24 00:00:00
421,스마트폰,주변기기,인천,17,86727.0,1474359.0,2024-02-25 00:00:00
422,헤드폰,가전,서울,10,90147.0,901470.0,2024-02-26 00:00:00
423,노트북,전자제품,대구,10,11021.0,110210.0,2024-02-27 00:00:00
424,헤드폰,가전,부산,4,663796.0,2655184.0,2024-02-28 00:00:00
425,노트북,주변기기,대구,14,590041.0,8260574.0,2024-02-29 00:00:00
426,모니터,주변기기,인천,8,460682.0,3685456.0,2024-03-01 00:00:00
427,노트북,전자제품,인천,15,931012.0,13965180.0,2024-03-02 00:00:00
428,헤드폰,가전,인천,16,438056.0,7008896.0,2024-03-03 00:00:00
429,카메라,주변기기,대구,9,909576.0,8186184.0,2024-03-04 00:00:00
430,카메라,주변기기,부산,11,51235.0,563585.0,2024-03-05 00:00:00
431,헤드폰,주변기기,인천,19,593288.0,11272472.0,2024-03-06 00:00:00
432,태블릿,가전,서울,9,783195.0,7048755.0,2024-03-07 00:00:00
433,스캐너,전자제품,인천,8,517310.0,4138480.0,2024-03-08 00:00:00
434,태블릿,주변기기,대구,18,301067.0,5419206.0,2024-03-09 00:00:00
435,모니터,주변기기,대구,16,670460.0,10727360.0,2024-03-10 00:00:00
436,스캐너,주변기기,부산,13,814125.0,10583625.0,2024-03-11 00:00:00
437,스캐너,전자제품,광주,8,605493.0,4843944.0,2024-03-12 00:00:00
438,헤드폰,주변기기,대구,5,310222.0,1551110.0,2024-03-13 00:00:00
439,스캐너,주변기기,인천,10,728819.0,7288190.0,2024-03-14 00:00:00
440,카메라,주변기기,대구,11,241499.0,2656489.0,2024-03-15 00:00:00
441,카메라,전자제품,서울,16,688636.0,11018176.0,2024-03-16 00:00:00
442,프린터,가전,부산,10,513257.0,5132570.0,2024-03-17 00:00:00
443,마우스,가전,대구,7,89393.0,625751.0,2024-03-18 00:00:00
444,프린터,가전,광주,12,151318.0,1815816.0,2024-03-19 00:00:00
445,카메라,주변기기,인천,3,68091.0,204273.0,2024-03-20 00:00:00
446,카메라,가전,대구,8,894356.0,7154848.0,2024-03-21 00:00:00
447,태블릿,주변기기,부산,3,322636.0,967908.0,2024-03-22 00:00:00
448,모니터,주변기기,부산,19,67977.0,1291563.0,2024-03-23 00:00:00
449,프린터,주변기기,부산,7,337816.0,2364712.0,2024-03-24 00:00:00
450,노트북,주변기기,대구,6,327461.0,1964766.0,2024-03-25 00:00:00
451,모니터,전자제품,인천,16,733220.0,11731520.0,2024-03-26 00:00:00
452,모니터,주변기기,서울,13,895544.0,11642072.0,2024-03-27 00:00:00
453,프린터,전자제품,인천,16,680370.0,10885920.0,2024-03-28 00:00:00
454,모니터,주변기기,부산,14,363130.0,5083820.0,2024-03-29 00:00:00
455,태블릿,주변기기,대구,14,957407.0,13403698.0,2024-03-30 00:00:00
456,노트북,주변기기,서울,11,819425.0,9013675.0,2024-03-31 00:00:00
457,프린터,가전,대구,3,605006.0,1815018.0,2024-04-01 00:00:00
458,마우스,전자제품,인천,5,811413.0,4057065.0,2024-04-02 00:00:00
459,키보드,전자제품,부산,15,112374.0,1685610.0,2024-04-03 00:00:00
460,태블릿,주변기기,광주,14,800320.0,11204480.0,2024-04-04 00:00:00
461,모니터,전자제품,부산,14,387555.0,5425770.0,2024-04-05 00:00:00
462,카메라,전자제품,부산,7,693488.0,4854416.0,2024-04-06 00:00:00
463,태블릿,전자제품,서울,14,392568.0,5495952.0,2024-04-07 00:00:00
464,모니터,전자제품,인천,4,355256.0,1421024.0,2024-04-08 00:00:00
465,프린터,전자제품,부산,13,699365.0,9091745.0,2024-04-09 00:00:00
466,노트북,가전,인천,5,100167.0,500835.0,2024-04-10 00:00:00
467,태블릿,주변기기,서울,14,256374.0,3589236.0,2024-04-11 00:00:00
468,스마트폰,전자제품,인천,13,758088.0,9855144.0,2024-04-12 00:00:00
469,스캐너,가전,인천,9,87308.0,785772.0,2024-04-13 00:00:00
470,키보드,전자제품,대구,17,967842.0,16453314.0,2024-04-14 00:00:00
471,태블릿,주변기기,부산,12,21485.0,257820.0,2024-04-15 00:00:00
472,마우스,주변기기,부산,9,608140.0,5473260.0,2024-04-16 00:00:00
473,프린터,주변기기,부산,15,152743.0,2291145.0,2024-04-17 00:00:00
474,마우스,주변기기,대구,4,233885.0,935540.0,2024-04-18 00:00:00
475,모니터,주변기기,부산,11,796392.0,8760312.0,2024-04-19 00:00:00
476,스캐너,가전,서울,8,671591.0,5372728.0,2024-04-20 00:00:00
477,마우스,전자제품,부산,8,901107.0,7208856.0,2024-04-21 00:00:00
478,헤드폰,전자제품,서울,7,41260.0,288820.0,2024-04-22 00:00:00
479,스마트폰,주변기기,인천,11,442785.0,4870635.0,2024-04-23 00:00:00
480,프린터,주변기기,인천,4,580701.0,2322804.0,2024-04-24 00:00:00
481,스마트폰,주변기기,대구,11,804372.0,8848092.0,2024-04-25 00:00:00
482,모니터,전자제품,대구,18,632495.0,11384910.0,2024-04-26 00:00:00
483,스마트폰,주변기기,대구,13,352981.0,4588753.0,2024-04-27 00:00:00
484,프린터,가전,대구,14,81413.0,1139782.0,2024-04-28 00:00:00
485,카메라,주변기기,서울,4,908259.0,3633036.0,2024-04-29 00:00:00
486,프린터,주변기기,인천,7,283773.0,1986411.0,2024-04-30 00:00:00
487,프린터,전자제품,대구,1,380238.0,380238.0,2024-05-01 00:00:00
488,태블릿,주변기기,대구,18,850301.0,15305418.0,2024-05-02 00:00:00
489,모니터,가전,대구,9,658853.0,5929677.0,2024-05-03 00:00:00
490,태블릿,가전,인천,5,883372.0,4416860.0,2024-05-04 00:00:00
491,노트북,전자제품,부산,9,638522.0,5746698.0,2024-05-05 00:00:00
492,프린터,주변기기,대구,14,69770.0,976780.0,2024-05-06 00:00:00
493,태블릿,주변기기,광주,2,479500.0,959000.0,2024-05-07 00:00:00
494,노트북,주변기기,서울,10,513358.0,5133580.0,2024-05-08 00:00:00
495,스마트폰,가전,서울,5,606973.0,3034865.0,2024-05-09 00:00:00
496,스마트폰,전자제품,광주,5,773364.0,3866820.0,2024-05-10 00:00:00
497,마우스,전자제품,광주,8,579363.0,4634904.0,2024-05-11 00:00:00
498,키보드,가전,서울,16,351292.0,5620672.0,2024-05-12 00:00:00
499,태블릿,전자제품,부산,17,939092.0,15964564.0,2024-05-13 00:00:00
500,스캐너,전자제품,광주,17,820448.0,13947616.0,2024-05-14 00:00:00
501,태블릿,주변기기,인천,6,479325.0,2875950.0,2024-05-15 00:00:00
502,스마트폰,전자제품,서울,12,220447.0,2645364.0,2024-05-16 00:00:00
503,카메라,주변기기,부산,14,524964.0,7349496.0,2024-05-17 00:00:00
504,태블릿,전자제품,대구,19,808804.0,15367276.0,2024-05-18 00:00:00
505,카메라,주변기기,대구,7,567825.0,3974775.0,2024-05-19 00:00:00
506,키보드,주변기기,서울,5,657488.0,3287440.0,2024-05-20 00:00:00
507,모니터,가전,서울,5,320287.0,1601435.0,2024-05-21 00:00:00
508,스마트폰,주변기기,인천,16,654282.0,10468512.0,2024-05-22 00:00:00
509,마우스,주변기기,인천,9,380700.0,3426300.0,2024-05-23 00:00:00
510,키보드,주변기기,부산,2,948231.0,1896462.0,2024-05-24 00:00:00
511,헤드폰,전자제품,인천,19,58883.0,1118777.0,2024-05-25 00:00:00
512,스캐너,주변기기,부산,14,567842.0,7949788.0,2024-05-26 00:00:00
513,태블릿,전자제품,부산,14,41803.0,585242.0,2024-05-27 00:00:00
514,스캐너,가전,광주,9,462482.0,4162338.0,2024-05-28 00:00:00
515,스마트폰,가전,인천,19,108102.0,2053938.0,2024-05-29 00:00:00
516,마우스,주변기기,인천,1,130762.0,130762.0,2024-05-30 00:00:00
517,카메라,주변기기,대구,18,335730.0,6043140.0,2024-05-31 00:00:00
518,태블릿,전자제품,대구,15,715070.0,10726050.0,2024-06-01 00:00:00
519,카메라,전자제품,인천,2,395589.0,791178.0,2024-06-02 00:00:00
520,모니터,주변기기,부산,10,830619.0,8306190.0,2024-06-03 00:00:00
521,모니터,주변기기,인천,9,68974.0,620766.0,2024-06-04 00:00:00
522,태블릿,가전,서울,14,271994.0,3807916.0,2024-06-05 00:00:00
523,태블릿,주변기기,대구,7,231250.0,1618750.0,2024-06-06 00:00:00
524,스마트폰,가전,서울,15,138461.0,2076915.0,2024-06-07 00:00:00
525,태블릿,주변기기,부산,18,358349.0,6450282.0,2024-06-08 00:00:00
526,키보드,전자제품,대구,2,339433.0,678866.0,2024-06-09 00:00:00
527,카메라,가전,대구,19,253725.0,4820775.0,2024-06-10 00:00:00
528,카메라,가전,대구,5,730101.0,3650505.0,2024-06-11 00:00:00
529,스캐너,주변기기,인천,13,711461.0,9248993.0,2024-06-12 00:00:00
530,프린터,전자제품,대구,12,350270.0,4203240.0,2024-06-13 00:00:00
531,헤드폰,주변기기,서울,11,713562.0,7849182.0,2024-06-14 00:00:00
532,헤드폰,주변기기,인천,2,917034.0,1834068.0,2024-06-15 00:00:00
533,태블릿,가전,대구,8,321398.0,2571184.0,2024-06-16 00:00:00
534,스마트폰,주변기기,인천,9,971084.0,8739756.0,2024-06-17 00:00:00
535,프린터,가전,광주,9,481425.0,4332825.0,2024-06-18 00:00:00
536,프린터,주변기기,서울,19,261444.0,4967436.0,2024-06-19 00:00:00
537,스마트폰,전자제품,인천,3,142987.0,428961.0,2024-06-20 00:00:00
538,프린터,주변기기,대구,13,288438.0,3749694.0,2024-06-21 00:00:00
539,마우스,전자제품,광주,15,752448.0,11286720.0,2024-06-22 00:00:00
540,스마트폰,가전,인천,3,590151.0,1770453.0,2024-06-23 00:00:00
541,태블릿,주변기기,대구,13,370977.0,4822701.0,2024-06-24 00:00:00
542,마우스,주변기기,대구,9,405640.0,3650760.0,2024-06-25 00:00:00
543,태블릿,주변기기,부산,18,529567.0,9532206.0,2024-06-26 00:00:00
544,모니터,주변기기,서울,8,493711.0,3949688.0,2024-06-27 00:00:00
545,모니터,전자제품,부산,19,531102.0,10090938.0,2024-06-28 00:00:00
546,스캐너,전자제품,광주,3,499456.0,1498368.0,2024-06-29 00:00:00
547,키보드,전자제품,광주,4,577795.0,2311180.0,2024-06-30 00:00:00
548,태블릿,가전,대구,11,691878.0,7610658.0,2024-07-01 00:00:00
549,노트북,가전,대구,18,898606.0,16174908.0,2024-07-02 00:00:00
550,스마트폰,주변기기,대구,15,870962.0,13064430.0,2024-07-03 00:00:00
551,카메라,주변기기,인천,5,827217.0,4136085.0,2024-07-04 00:00:00
552,마우스,가전,대구,14,584385.0,8181390.0,2024-07-05 00:00:00
553,키보드,주변기기,인천,16,403517.0,6456272.0,2024-07-06 00:00:00
554,스캐너,전자제품,대구,6,368369.0,2210214.0,2024-07-07 00:00:00
555,마우스,주변기기,인천,11,508624.0,5594864.0,2024-07-08 00:00:00
556,스마트폰,가전,부산,2,35152.0,70304.0,2024-07-09 00:00:00
557,마우스,가전,대구,4,165573.0,662292.0,2024-07-10 00:00:00
558,프린터,전자제품,대구,12,852236.0,10226832.0,2024-07-11 00:00:00
559,모니터,전자제품,부산,12,650704.0,7808448.0,2024-07-12 00:00:00
560,카메라,전자제품,대구,11,778077.0,8558847.0,2024-07-13 00:00:00
561,프린터,전자제품,부산,13,526225.0,6840925.0,2024-07-14 00:00:00
562,프린터,전자제품,광주,18,664598.0,11962764.0,2024-07-15 00:00:00
563,모니터,전자제품,대구,9,640543.0,5764887.0,2024-07-16 00:00:00
564,스마트폰,전자제품,인천,6,231513.0,1389078.0,2024-07-17 00:00:00
565,마우스,전자제품,대구,3,685627.0,2056881.0,2024-07-18 00:00:00
566,스마트폰,주변기기,부산,2,74218.0,148436.0,2024-07-19 00:00:00
567,태블릿,가전,인천,20,89384.0,1787680.0,2024-07-20 00:00:00
568,프린터,전자제품,대구,1,535301.0,535301.0,2024-07-21 00:00:00
569,태블릿,전자제품,인천,8,925696.0,7405568.0,2024-07-22 00:00:00
570,태블릿,주변기기,대구,6,665977.0,3995862.0,2024-07-23 00:00:00
571,스마트폰,주변기기,서울,14,300343.0,4204802.0,2024-07-24 00:00:00
572,마우스,가전,대구,6,242362.0,1454172.0,2024-07-25 00:00:00
573,모니터,주변기기,부산,19,655880.0,12461720.0,2024-07-26 00:00:00
574,프린터,전자제품,대구,1,42814.0,42814.0,2024-07-27 00:00:00
575,스캐너,전자제품,광주,4,94643.0,378572.0,2024-07-28 00:00:00
576,카메라,전자제품,부산,7,962843.0,6739901.0,2024-07-29 00:00:00
577,스마트폰,전자제품,인천,17,146459.0,2489803.0,2024-07-30 00:00:00
578,스마트폰,전자제품,대구,14,867730.0,12148220.0,2024-07-31 00:00:00
579,마우스,주변기기,대구,17,663322.0,11276474.0,2024-08-01 00:00:00
580,스마트폰,가전,대구,4,100166.0,400664.0,2024-08-02 00:00:00
581,키보드,주변기기,광주,7,771311.0,5399177.0,2024-08-03 00:00:00
582,프린터,가전,부산,15,831123.0,12466845.0,2024-08-04 00:00:00
583,모니터,주변기기,광주,15,220179.0,3302685.0,2024-08-05 00:00:00
584,카메라,가전,대구,7,493774.0,3456418.0,2024-08-06 00:00:00
585,프린터,전자제품,인천,3,842281.0,2526843.0,2024-08-07 00:00:00
586,스마트폰,주변기기,광주,3,486122.0,1458366.0,2024-08-08 00:00:00
587,스마트폰,주변기기,인천,2,665570.0,1331140.0,2024-08-09 00:00:00
588,모니터,가전,부산,7,242477.0,1697339.0,2024-08-10 00:00:00
589,키보드,주변기기,인천,7,438916.0,3072412.0,2024-08-11 00:00:00
590,카메라,주변기기,대구,12,888209.0,10658508.0,2024-08-12 00:00:00
591,태블릿,가전,인천,12,772650.0,9271800.0,2024-08-13 00:00:00
592,노트북,전자제품,인천,5,797970.0,3989850.0,2024-08-14 00:00:00
593,노트북,주변기기,부산,19,83586.0,1588134.0,2024-08-15 00:00:00
594,카메라,가전,대구,11,473752.0,5211272.0,2024-08-16 00:00:00
595,프린터,주변기기,서울,17,767835.0,13053195.0,2024-08-17 00:00:00
596,마우스,주변기기,부산,1,992490.0,992490.0,2024-08-18 00:00:00
597,마우스,주변기기,대구,9,449565.0,4046085.0,2024-08-19 00:00:00
598,키보드,전자제품,서울,5,446510.0,2232550.0,2024-08-20 00:00:00
599,프린터,전자제품,인천,19,982918.0,18675442.0,2024-08-21 00:00:00
600,노트북,주변기기,광주,12,117778.0,1413336.0,2024-08-22 00:00:00
601,키보드,가전,광주,4,450398.0,1801592.0,2024-08-23 00:00:00
602,키보드,주변기기,서울,2,112463.0,224926.0,2024-08-24 00:00:00
603,태블릿,주변기기,대구,15,614239.0,9213585.0,2024-08-25 00:00:00
604,프린터,가전,인천,6,957358.0,5744148.0,2024-08-26 00:00:00
605,프린터,전자제품,대구,19,598527.0,11372013.0,2024-08-27 00:00:00
606,태블릿,주변기기,대구,3,952258.0,2856774.0,2024-08-28 00:00:00
607,마우스,주변기기,광주,4,366492.0,1465968.0,2024-08-29 00:00:00
608,마우스,가전,인천,10,877017.0,8770170.0,2024-08-30 00:00:00
609,마우스,가전,부산,8,460464.0,3683712.0,2024-08-31 00:00:00
610,마우스,주변기기,대구,15,29322.0,439830.0,2024-09-01 00:00:00
611,스마트폰,전자제품,인천,5,992189.0,4960945.0,2024-09-02 00:00:00
612,스마트폰,주변기기,광주,7,76356.0,534492.0,2024-09-03 00:00:00
613,모니터,가전,부산,20,471183.0,9423660.0,2024-09-04 00:00:00
614,프린터,주변기기,부산,17,606520.0,10310840.0,2024-09-05 00:00:00
615,스마트폰,주변기기,대구,8,524941.0,4199528.0,2024-09-06 00:00:00
616,스캐너,주변기기,서울,7,95761.0,670327.0,2024-09-07 00:00:00
617,태블릿,주변기기,인천,14,880385.0,12325390.0,2024-09-08 00:00:00
618,모니터,주변기기,부산,9,37336.0,336024.0,2024-09-09 00:00:00
619,태블릿,주변기기,인천,6,637987.0,3827922.0,2024-09-10 00:00:00
620,노트북,전자제품,부산,5,205795.0,1028975.0,2024-09-11 00:00:00
621,프린터,주변기기,서울,3,817819.0,2453457.0,2024-09-12 00:00:00
622,마우스,가전,광주,3,835462.0,2506386.0,2024-09-13 00:00:00
623,태블릿,전자제품,대구,20,903928.0,18078560.0,2024-09-14 00:00:00
624,태블릿,전자제품,대구,17,950976.0,16166592.0,2024-09-15 00:00:00
625,태블릿,주변기기,부산,20,854697.0,17093940.0,2024-09-16 00:00:00
626,태블릿,가전,광주,12,288747.0,3464964.0,2024-09-17 00:00:00
627,마우스,주변기기,인천,13,368107.0,4785391.0,2024-09-18 00:00:00
628,카메라,주변기기,부산,2,141213.0,282426.0,2024-09-19 00:00:00
629,노트북,가전,인천,5,893552.0,4467760.0,2024-09-20 00:00:00
630,키보드,주변기기,대구,19,741069.0,14080311.0,2024-09-21 00:00:00
631,모니터,전자제품,대구,4,683752.0,2735008.0,2024-09-22 00:00:00
632,스마트폰,가전,서울,12,56746.0,680952.0,2024-09-23 00:00:00
633,스마트폰,주변기기,인천,12,233210.0,2798520.0,2024-09-24 00:00:00
634,태블릿,주변기기,대구,12,808414.0,9700968.0,2024-09-25 00:00:00
635,헤드폰,주변기기,서울,5,214813.0,1074065.0,2024-09-26 00:00:00
636,모니터,주변기기,인천,17,447394.0,7605698.0,2024-09-27 00:00:00
637,카메라,주변기기,광주,13,238399.0,3099187.0,2024-09-28 00:00:00
638,태블릿,주변기기,인천,6,890235.0,5341410.0,2024-09-29 00:00:00
639,프린터,주변기기,인천,8,510183.0,4081464.0,2024-09-30 00:00:00
640,모니터,주변기기,인천,4,809265.0,3237060.0,2024-10-01 00:00:00
641,헤드폰,주변기기,서울,2,698225.0,1396450.0,2024-10-02 00:00:00
642,스마트폰,주변기기,인천,7,877598.0,6143186.0,2024-10-03 00:00:00
643,스마트폰,전자제품,서울,6,599609.0,3597654.0,2024-10-04 00:00:00
644,태블릿,주변기기,인천,4,281723.0,1126892.0,2024-10-05 00:00:00
645,스마트폰,가전,인천,8,431011.0,3448088.0,2024-10-06 00:00:00
646,스마트폰,주변기기,대구,15,729858.0,10947870.0,2024-10-07 00:00:00
647,노트북,주변기기,부산,14,351890.0,4926460.0,2024-10-08 00:00:00
648,마우스,주변기기,인천,11,876283.0,9639113.0,2024-10-09 00:00:00
649,모니터,가전,인천,17,889811.0,15126787.0,2024-10-10 00:00:00
650,태블릿,주변기기,인천,4,384448.0,1537792.0,2024-10-11 00:00:00
651,모니터,가전,부산,19,972235.0,18472465.0,2024-10-12 00:00:00
652,스마트폰,주변기기,인천,3,47463.0,142389.0,2024-10-13 00:00:00
653,스캐너,가전,부산,19,780661.0,14832559.0,2024-10-14 00:00:00
654,모니터,주변기기,서울,10,265677.0,2656770.0,2024-10-15 00:00:00
655,태블릿,주변기기,인천,20,716156.0,14323120.0,2024-10-16 00:00:00
656,모니터,가전,인천,5,853406.0,4267030.0,2024-10-17 00:00:00
657,헤드폰,주변기기,인천,19,136307.0,2589833.0,2024-10-18 00:00:00
658,노트북,주변기기,서울,19,685012.0,13015228.0,2024-10-19 00:00:00
659,노트북,주변기기,인천,12,115140.0,1381680.0,2024-10-20 00:00:00
660,모니터,주변기기,부산,13,361818.0,4703634.0,2024-10-21 00:00:00
661,키보드,전자제품,광주,3,975841.0,2927523.0,2024-10-22 00:00:00
662,스캐너,주변기기,서울,4,311147.0,1244588.0,2024-10-23 00:00:00
663,마우스,전자제품,광주,3,946125.0,2838375.0,2024-10-24 00:00:00
664,키보드,가전,부산,19,376660.0,7156540.0,2024-10-25 00:00:00
665,헤드폰,주변기기,서울,10,792764.0,7927640.0,2024-10-26 00:00:00
666,모니터,주변기기,서울,5,46598.0,232990.0,2024-10-27 00:00:00
667,키보드,주변기기,서울,7,947592.0,6633144.0,2024-10-28 00:00:00
668,노트북,주변기기,서울,2,559233.0,1118466.0,2024-10-29 00:00:00
669,스캐너,전자제품,서울,4,613771.0,2455084.0,2024-10-30 00:00:00
670,태블릿,주변기기,서울,9,961860.0,8656740.0,2024-10-31 00:00:00
671,마우스,가전,인천,10,327894.0,3278940.0,2024-11-01 00:00:00
672,헤드폰,주변기기,인천,9,73319.0,659871.0,2024-11-02 00:00:00
673,마우스,주변기기,부산,12,91968.0,1103616.0,2024-11-03 00:00:00
674,키보드,주변기기,대구,10,395264.0,3952640.0,2024-11-04 00:00:00
675,헤드폰,주변기기,대구,2,863174.0,1726348.0,2024-11-05 00:00:00
676,태블릿,주변기기,부산,4,161662.0,646648.0,2024-11-06 00:00:00
677,프린터,주변기기,광주,18,267965.0,4823370.0,2024-11-07 00:00:00
678,카메라,전자제품,대구,17,617113.0,10490921.0,2024-11-08 00:00:00
679,스캐너,주변기기,부산,20,988243.0,19764860.0,2024-11-09 00:00:00
680,마우스,주변기기,인천,11,705663.0,7762293.0,2024-11-10 00:00:00
681,키보드,주변기기,부산,13,526541.0,6845033.0,2024-11-11 00:00:00
682,프린터,가전,광주,4,785548.0,3142192.0,2024-11-12 00:00:00
683,태블릿,가전,대구,9,733675.0,6603075.0,2024-11-13 00:00:00
684,태블릿,주변기기,대구,15,703983.0,10559745.0,2024-11-14 00:00:00
685,스마트폰,주변기기,인천,4,808928.0,3235712.0,2024-11-15 00:00:00
686,태블릿,가전,대구,13,98015.0,1274195.0,2024-11-16 00:00:00
687,스마트폰,주변기기,광주,10,548284.0,5482840.0,2024-11-17 00:00:00
688,스마트폰,주변기기,인천,2,112621.0,225242.0,2024-11-18 00:00:00
689,스캐너,주변기기,대구,18,598007.0,10764126.0,2024-11-19 00:00:00
690,노트북,주변기기,인천,10,140288.0,1402880.0,2024-11-20 00:00:00
691,스캐너,주변기기,인천,1,478351.0,478351.0,2024-11-21 00:00:00
692,노트북,주변기기,인천,16,749045.0,11984720.0,2024-11-22 00:00:00
693,헤드폰,주변기기,광주,19,256847.0,4880093.0,2024-11-23 00:00:00
694,카메라,주변기기,대구,3,956802.0,2870406.0,2024-11-24 00:00:00
695,태블릿,전자제품,인천,16,160941.0,2575056.0,2024-11-25 00:00:00
696,태블릿,전자제품,부산,12,56847.0,682164.0,2024-11-26 00:00:00
697,프린터,주변기기,대구,12,206373.0,2476476.0,2024-11-27 00:00:00
698,스마트폰,주변기기,대구,19,106105.0,2015995.0,2024-11-28 00:00:00
